place_id,name,status,address,street_number,street_name,neighborhood,city,state,postal_code,country,lat,lng,phone,international_phone,website,google_maps_url,google_maps_direction_url,types,primary_type,vertical,rating,total_reviews,price_level,is_open_now,saturday_hours,sunday_hours,photo_count,editorial_summary,wheelchair_accessible,takeout,delivery,dine_in,curbside_pickup,reservable,good_for_children,good_for_groups,outdoor_seating,live_music,serves_beer,serves_wine,serves_vegan,serves_vegetarian,serves_breakfast,serves_lunch,serves_dinner,serves_brunch,parking_options,payment_options,has_website,website_status,website_is_social_only,website_is_free_builder,website_uses_https,website_redirects_to_social,lead_score,lead_priority,scraped_at
,Cayetana Paraguay,OPERATIONAL,"Federación Rusa 1101, Asunción 001528, Paraguay",1101,Federación Rusa,Canógrafa,Asunción,Asunción,,Paraguay,-25.2793265,-57.57388399999999,0992 642794,+595 992 642794,,https://maps.google.com/?cid=11398866123727042251,,beauty_salon|establishment|hair_care|health|point_of_interest,beauty_salon,Beauty & Wellness,4.3,11,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,75,HIGH,2026-04-14T23:45:34.823523
,DEPICENTER lo mejor en depilacion VENEZUELA,OPERATIONAL,"Avenida Venezuela 593 e, Av. España y, Asunción 1721, Paraguay",y,Fray Luis de León,Pettirossi,Asunción,Paraguay,,Paraguay,-25.2865376,-57.595121,,,,https://maps.google.com/?cid=3383069730149610729,,beauty_salon|establishment|hair_care|point_of_interest,beauty_salon,Beauty & Wellness,4.7,48,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,75,HIGH,2026-04-14T23:45:35.218671
,Ciria Depilaciones Campo Grande,OPERATIONAL,"PFH3+636, Asunción 001524, Paraguay",,,Manorá,Asunción,Asunción,,Paraguay,-25.2719595,-57.5473559,0981 933247,+595 981 933247,,https://maps.google.com/?cid=14307062693368596887,,beauty_salon|establishment|hair_care|point_of_interest,beauty_salon,Beauty & Wellness,4.8,152,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,85,HIGH,2026-04-14T23:45:35.616493
,MZ Beauty Salon,OPERATIONAL,"mandyju pekua, Villa Elisa 111516, Paraguay",,mandyju pekua,Lambaré (parte),Villa Elisa,Central,,Paraguay,-25.3846868,-57.5782221,0984 219733,+595 984 219733,,https://maps.google.com/?cid=14182165468619896924,,beauty_salon|establishment|point_of_interest,beauty_salon,Beauty & Wellness,5.0,4,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-14T23:45:38.959693
,Salón de Belleza Lucy,OPERATIONAL,"JCMF+59R, Villa Elisa 111509, Paraguay",,,Lambaré (parte),Villa Elisa,Central Department,,Paraguay,-25.3670057,-57.5766229,0983 341407,+595 983 341407,,https://maps.google.com/?cid=17500698922703927411,,beauty_salon|establishment|point_of_interest,beauty_salon,Beauty & Wellness,4.8,24,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,80,HIGH,2026-04-14T23:45:39.357492
,Crisna Beauty Salon,OPERATIONAL,"0001 Villa Elisa, Villa Elisa 0001, Paraguay",,,Lambaré (parte),Villa Elisa,Central,,Paraguay,-25.3664779,-57.585508,0993 588897,+595 993 588897,,https://maps.google.com/?cid=11000481025847669430,,beauty_salon|establishment|point_of_interest,beauty_salon,Beauty & Wellness,5.0,8,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,75,HIGH,2026-04-14T23:45:39.752414
,WA Centro de Belleza F/M,OPERATIONAL,"Valentino Manuel, Villa Elisa 111503, Paraguay",,Valentino Manuel,Lambaré (parte),Villa Elisa,Central,,Paraguay,-25.3526935,-57.57743319999999,0994 894304,+595 994 894304,,https://maps.google.com/?cid=5789625234835414451,,establishment|hair_care|point_of_interest,establishment,Beauty & Wellness,4.5,8,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,75,HIGH,2026-04-14T23:45:40.152008
,Salon de Belleza Amada,OPERATIONAL,"MC26+GGV, Virgilio Enciso, Villa Elisa 111501, Paraguay",,Virgilio Enciso,Lambaré (parte),Villa Elisa,Central,,Paraguay,-25.3486377,-57.58871180000001,,,,https://maps.google.com/?cid=6815329904586051527,,establishment|hair_care|point_of_interest,establishment,Beauty & Wellness,4.9,20,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,75,HIGH,2026-04-14T23:45:40.553127
,Dua Nails beauty center,OPERATIONAL,"Virgen del Rosario, Villa Elisa 111512, Paraguay",,Rio Salado,Lambaré (parte),Villa Elisa,Central,,Paraguay,-25.3728408,-57.59045389999999,0985 439183,+595 985 439183,https://instagram.com/duanailsbeautycenter?igshid=MzRlODBiNWFlZA==,https://maps.google.com/?cid=10934552072609206097,,beauty_salon|establishment|point_of_interest,beauty_salon,Beauty & Wellness,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,60,HIGH,2026-04-14T23:45:40.942973
,Daihana Verón salón de belleza,OPERATIONAL,"2610, Villa Elisa 110211, Paraguay",,,Lambaré (parte),Villa Elisa,Central,,Paraguay,-25.3792815,-57.6019239,0986 322536,+595 986 322536,https://www.instagram.com/dahiveron21?igsh=MWxua2F5MjZydGppNg==,https://maps.google.com/?cid=16877724991001919416,,establishment|hair_care|point_of_interest,establishment,Beauty & Wellness,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,60,HIGH,2026-04-14T23:45:41.346563
,La Ivaldi Make Up,OPERATIONAL,"Ntra. Sra. de la Asunción, Villa Elisa 111510, Paraguay",,Nuestra Señora de la Asunción,Lambaré (parte),Villa Elisa,Central,,Paraguay,-25.3710067,-57.58510879999999,0994 318355,+595 994 318355,,https://maps.google.com/?cid=12585055672513352973,,establishment|point_of_interest|store,establishment,Retail & Shopping,4.6,86,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,85,HIGH,2026-04-14T23:45:41.750664
,KIKA BEAUTY STUDIO,OPERATIONAL,"JCG9+C3J, Villa Elisa 111510, Paraguay",,,Lambaré (parte),Villa Elisa,Central Department,,Paraguay,-25.3733473,-57.5825626,0981 433281,+595 981 433281,https://www.instagram.com/kikastudiopy/,https://maps.google.com/?cid=11407513714523675196,,establishment|hair_care|point_of_interest,establishment,Beauty & Wellness,5.0,23,,,,,0,,,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,75,HIGH,2026-04-14T23:45:42.140918
,Salón de belleza Beatriz,OPERATIONAL,"Ypacaraí, Villa Elisa 111513, Paraguay",,Ypacaraí,Lambaré (parte),Villa Elisa,Central,,Paraguay,-25.3697752,-57.5934267,0984 578158,+595 984 578158,,https://maps.google.com/?cid=12482404486566373407,,establishment|hair_care|point_of_interest,establishment,Beauty & Wellness,4.2,5,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,75,HIGH,2026-04-14T23:45:42.530913
,Tony Galeano y Tu SPACIO depi nails,OPERATIONAL,"Colonia Elisa Esq, Villa Elisa 111515, Paraguay",Esq,San Pablo,San Lorenzo (parte),Villa Elisa,Tetãvore Central,,Paraguay,-25.3728974,-57.56849049999999,0985 893160,+595 985 893160,,https://maps.google.com/?cid=1602768703669883331,,establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,4.8,66,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,85,HIGH,2026-04-14T23:45:42.935148
,Salón de Belleza Lorena.,OPERATIONAL,"Von polesky entre, Caapucu y, Villa Elisa 111506, Paraguay",y,Guarambaré,Lambaré (parte),Villa Elisa,Central,,Paraguay,-25.3697263,-57.5862517,0981 779081,+595 981 779081,,https://maps.google.com/?cid=1882307716894480215,,establishment|point_of_interest|store,establishment,Retail & Shopping,5.0,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-14T23:45:43.317530
,"Centro de belleza ""siempre bella""",OPERATIONAL,"Amapolas, Villa Elisa 111505, Paraguay",,Los Claveles,Lambaré (parte),Villa Elisa,Tetãvore Central,,Paraguay,-25.3590422,-57.59064799999999,0982 837851,+595 982 837851,,https://maps.google.com/?cid=2197571435692186923,,establishment|hair_care|point_of_interest,establishment,Beauty & Wellness,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,50,MEDIUM,2026-04-14T23:45:43.739880
,SALON DE BELLEZA MARIMAR,OPERATIONAL,"Villa Elisa 111512, Paraguay",,,Lambaré (parte),Villa Elisa,Central Department,,Paraguay,-25.3743125,-57.5918125,0982 597720,+595 982 597720,,https://maps.google.com/?cid=16778481583825243239,,establishment|hair_care|point_of_interest,establishment,Beauty & Wellness,4.6,31,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,80,HIGH,2026-04-14T23:45:44.154542
,La Divina Moda,OPERATIONAL,"Mcal. Estigarribia, Villa Elisa 111502, Paraguay",,Mcal. Estigarribia,Lambaré (parte),Villa Elisa,Central,,Paraguay,-25.3499672,-57.5783704,0981 003063,+595 981 003063,,https://maps.google.com/?cid=12406098545114094440,,beauty_salon|establishment|point_of_interest,beauty_salon,Beauty & Wellness,5.0,8,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,75,HIGH,2026-04-14T23:45:44.564263
,Ninfa Ortiz Studio,OPERATIONAL,"Itá 128, Villa Elisa 111513, Paraguay",128,Itá,Lambaré (parte),Villa Elisa,Tetãvore Central,,Paraguay,-25.3735872,-57.5948446,0973 587083,+595 973 587083,,https://maps.google.com/?cid=13254137569300887359,,beauty_salon|establishment|point_of_interest,beauty_salon,Beauty & Wellness,5.0,7,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,75,HIGH,2026-04-14T23:45:44.968504
,Salón de belleza Elva Roxee,OPERATIONAL,"JCGF+8VQ, Antonio Yegros, Villa Elisa 111511, Paraguay",,Antonio Yegros,Lambaré (parte),Villa Elisa,Tetãvore Central,,Paraguay,-25.3740974,-57.5751824,0971 579880,+595 971 579880,,https://maps.google.com/?cid=6826301679846868897,,establishment|hair_care|point_of_interest,establishment,Beauty & Wellness,5.0,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-14T23:45:45.357356
,Mia Centro de Estetica,OPERATIONAL,"JCRF+VHX, Paraguay, Villa Elisa 111508, Paraguay",,Alamo,Lambaré (parte),Villa Elisa,Central,,Paraguay,-25.3577703,-57.5760051,(021) 338 3762,+595 21 338 3762,,https://maps.google.com/?cid=10535658545683755796,,beauty_salon|establishment|point_of_interest|shopping_mall,beauty_salon,Beauty & Wellness,4.3,29,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,80,HIGH,2026-04-14T23:45:45.740141
,GS Spa y Salon de Belleza,OPERATIONAL,"Américo Picco, Villa Elisa 111509, Paraguay",,Alamo,San Lorenzo (parte),Villa Elisa,Tetãvore Central,,Paraguay,-25.3600817,-57.5745929,0983 493943,+595 983 493943,,https://maps.google.com/?cid=17402362672570909179,,establishment|point_of_interest|spa,establishment,Beauty & Wellness,5.0,4,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-14T23:45:46.163679
,Rivals Barbershop,OPERATIONAL,"PGG7+4CH, Luque 110931, Paraguay",,,Luque (parte),Luque,Central Department,,Paraguay,-25.274681,-57.4863866,0971 226015,+595 971 226015,https://www.instagram.com/rivals_barbershop?igsh=dm8wM3M0MjZ6OGl0&utm_source=qr,https://maps.google.com/?cid=3854953874725142656,,establishment|hair_care|point_of_interest,establishment,Beauty & Wellness,5.0,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,60,HIGH,2026-04-14T23:45:49.149781
,La Logia Barberos - Vintage Club,OPERATIONAL,"Barrio Primavera, Luque 110929, Paraguay",,,Luque (parte),Luque,Central Department,,Paraguay,-25.270496,-57.4796902,0985 955741,+595 985 955741,https://linktr.ee/lalogiabarberos,https://maps.google.com/?cid=650020540248821391,,beauty_salon|establishment|hair_care|health|point_of_interest|store,beauty_salon,Beauty & Wellness,4.9,121,,,,,0,,,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,80,HIGH,2026-04-14T23:45:49.554008
,MARECO’S Barber Studio,OPERATIONAL,"MANANTIALES, Luque 110939, Paraguay",,MANANTIALES,Manorá,Luque,Central,,Paraguay,-25.285333,-57.5352049,0976 332699,+595 976 332699,,https://maps.google.com/?cid=7477840982553751466,,establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,4.8,93,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,85,HIGH,2026-04-14T23:45:49.952519
,BARBERÍA 23 💈,OPERATIONAL,"Ykua karanda y, Luque 2306, Paraguay",y,Ykua karanda,Luque (parte),Luque,Central,,Paraguay,-25.2485423,-57.49077339999999,0981 916511,+595 981 916511,,https://maps.google.com/?cid=9755773799652101591,,establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,50,MEDIUM,2026-04-14T23:45:50.360122
,Rodrigol Barber Shop,OPERATIONAL,"PGQ6+7Q3, Comandante Cabaña, Luque 110920, Paraguay",,Comandante Cabaña,Luque (parte),Luque,Central,,Paraguay,-25.2618618,-57.48807919999999,0981 763762,+595 981 763762,https://instagram.com/rodrigolbarber?igshid=OGQ5ZDc2ODk2ZA==,https://maps.google.com/?cid=3667973497040979180,,establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,4.9,14,,,,,0,,,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,70,HIGH,2026-04-14T23:45:50.763012
,MALE Barber Shop & Drink,OPERATIONAL,"Dr. José Gaspar Rodríguez de Francia, Luque 110932, Paraguay",,Doctor José Gaspar Rodríguez de Francia,Luque (parte),Luque,Central,,Paraguay,-25.2690216,-57.4930513,0983 819419,+595 983 819419,,https://maps.google.com/?cid=1490024331368400824,,establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,4.6,53,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,85,HIGH,2026-04-14T23:45:51.191935
,Barber Studio J.A,OPERATIONAL,"PGJ5+RV7, Luque 110930, Paraguay",,,Luque (parte),Luque,Central Department,,Paraguay,-25.2679565,-57.4903245,0994 648232,+595 994 648232,,https://maps.google.com/?cid=1023330976266811535,,establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,4.9,38,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,80,HIGH,2026-04-14T23:45:51.596088
,Ronaldo Barber Shop,OPERATIONAL,"PF5F+765, Luque 110940, Paraguay",,,Fernando de la Mora (parte),Luque,Central Department,,Paraguay,-25.2918648,-57.5269199,0985 306965,+595 985 306965,https://instagram.com/ronaldothebarber?igshid=YmMyMTA2M2Y=,https://maps.google.com/?cid=16363191732927656432,,establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,5.0,22,,,,,0,,,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,75,HIGH,2026-04-14T23:45:51.987406
,Barberia y Peluquería ROCA,OPERATIONAL,"Ykua Rotī FRENTE AL POLIDEPORTIVO SAN RAMON, Luque 110915, Paraguay",,,Luque (parte),Luque,Central,,Paraguay,-25.2454444,-57.49183790000001,0991 244832,+595 991 244832,,https://maps.google.com/?cid=12991513074132015444,,establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-14T23:45:52.376433
,Braavos Barber Shop,OPERATIONAL,"Santander casi, Luque 110934, Paraguay",casi,Boquerón,Luque (parte),Luque,Central,,Paraguay,-25.2703638,-57.5089539,0961 673600,+595 961 673600,https://www.instagram.com/braavos_barbershop?igsh=MXFqNmFsNnc5Ym50YQ==,https://maps.google.com/?cid=5145348057863742654,,establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,60,HIGH,2026-04-14T23:45:52.772349
,Molina’s Barber,OPERATIONAL,"MGX8+345, Luque 110948, Paraguay",,,Fernando de la Mora (parte),Luque,Central Department,,Paraguay,-25.3023092,-57.4845931,0984 576293,+595 984 576293,,https://maps.google.com/?cid=16637577976121444469,,establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-14T23:45:53.163176
,Barber Tobias,OPERATIONAL,"QG28+GVW, Luque 110914, Paraguay",,,Luque (parte),Luque,Central,,Paraguay,-25.2486255,-57.48281110000001,0981 703922,+595 981 703922,,https://maps.google.com/?cid=1206431484435431914,,establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-14T23:45:53.563881
,Fígaro Barbería Sucursal 3,OPERATIONAL,"Gral. Bernardino Caballero 92, Luque 2060, Paraguay",92,General Bernardino Caballero,Luque (parte),Luque,Central,,Paraguay,-25.2684367,-57.4944863,0991 900820,+595 991 900820,https://instagram.com/figaro.py?igshid=YmMyMTA2M2Y=,https://maps.google.com/?cid=3986717633193712208,,establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,4.4,225,,,,,0,,,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,80,HIGH,2026-04-14T23:45:53.968126
,Barber di Lopez,OPERATIONAL,"PGCC+63C, Lapacho, Luque 110928, Paraguay",,Lapacho,Luque (parte),Luque,Central,,Paraguay,-25.2794281,-57.4798451,0981 164518,+595 981 164518,,https://maps.google.com/?cid=3118322043332383104,,establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,4.9,46,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,80,HIGH,2026-04-14T23:45:54.353918
,Nico Barbershop Py,OPERATIONAL,"Plaza Rosa Morel, Luque 110932, Paraguay",,,Luque (parte),Luque,Central,,Paraguay,-25.2741931,-57.49861019999999,0985 128986,+595 985 128986,,https://maps.google.com/?cid=2529036967099165704,,establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,4.8,21,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,80,HIGH,2026-04-14T23:45:54.765863
,Tomos Barbería,OPERATIONAL,"José Bonifacio y, Luque 110934, Paraguay",y,Pedro Juan Caballero,Luque (parte),Luque,Central,,Paraguay,-25.2657495,-57.5047598,0972 477929,+595 972 477929,,https://maps.google.com/?cid=17943098458806070877,,establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,4.9,112,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,85,HIGH,2026-04-14T23:45:55.171654
,Mauro Aquino Barbershop,OPERATIONAL,"Capitan insfran 315 esquina, Luque 110932, Paraguay",315 esquina,Pedro Juan Caballero,Luque (parte),Luque,Central,,Paraguay,-25.2680768,-57.4953178,0984 826014,+595 984 826014,,https://maps.google.com/?cid=10908188938704012355,,establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,4.7,39,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,80,HIGH,2026-04-14T23:45:55.578339
,Peluquería y Barbería SANFEL,OPERATIONAL,"Balderrama 9010, Luque 110917, Paraguay",9010,Balderrama,Luque (parte),Luque,Central,,Paraguay,-25.2691412,-57.4907203,0976 111478,+595 976 111478,,https://maps.google.com/?cid=8852962109818923535,,establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,5.0,46,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,80,HIGH,2026-04-14T23:45:55.969024
,TROYANOS BARBERÍA,OPERATIONAL,"Del Maestro, Luque 110933, Paraguay",,Del Maestro,Luque (parte),Luque,Central,,Paraguay,-25.2722154,-57.5014041,0971 323136,+595 971 323136,https://instagram.com/troyanospy?igshid=1mtrt9fa0258,https://maps.google.com/?cid=737594544579008363,,establishment|hair_care|point_of_interest,establishment,Beauty & Wellness,4.9,69,,,,,0,,,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,80,HIGH,2026-04-14T23:45:56.529719
,All Barber,OPERATIONAL,"Claudio Arrúa &, Gral. Díaz, Luque 110936, Paraguay",,General Díaz,Luque (parte),Luque,Central,,Paraguay,-25.2790978,-57.5019571,0972 985760,+595 972 985760,,https://maps.google.com/?cid=15296766564339006164,,establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,4.9,31,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,80,HIGH,2026-04-14T23:45:56.932662
,SHINE Nails & Beauty by Celeste Villalba,OPERATIONAL,"Luis Morinigo, San Lorenzo 111402, Paraguay",,Luis Morinigo,Fernando de la Mora (parte),San Lorenzo,Central,,Paraguay,-25.300706,-57.53267109999999,0986 693259,+595 986 693259,https://m.facebook.com/Celeste-Villaba-nails-262341721100665/?ref=bookmarks,https://maps.google.com/?cid=4226037747360546217,,beauty_salon|doctor|establishment|hair_care|health|point_of_interest,beauty_salon,Health & Medical,4.9,287,,,,,0,,,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,80,HIGH,2026-04-14T23:45:59.964854
,Solcito Nails & Spa,OPERATIONAL,"Edificio Odilio Román, Boquerón, San Lorenzo 111402, Paraguay",,Boquerón,Fernando de la Mora (parte),San Lorenzo,Central,,Paraguay,-25.3037495,-57.52169809999999,0987 247352,+595 987 247352,,https://maps.google.com/?cid=10778515229013069097,,beauty_salon|establishment|point_of_interest,beauty_salon,Beauty & Wellness,5.0,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-14T23:46:00.340453
,ADE Nails Spa,OPERATIONAL,"Manuel Ortiz Guerrero 286 entre Sargento Silva y General Caballero San Lorenzo PY, San Lorenzo 2160, Paraguay",,,San Lorenzo (parte),San Lorenzo,Tetãvore Central,,Paraguay,-25.3499343,-57.50872030000001,0981 876430,+595 981 876430,https://www.instagram.com/adenailspapy/,https://maps.google.com/?cid=16872140850116076182,,beauty_salon|establishment|point_of_interest,beauty_salon,Beauty & Wellness,4.6,69,,,,,0,,,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,80,HIGH,2026-04-14T23:46:00.743592
,Barbye Nails I - San Lorenzo,OPERATIONAL,"Clemente Romero 302 San Lorenzo, San Lorenzo 2605, Paraguay",,,Fernando de la Mora (parte),San Lorenzo,Central,,Paraguay,-25.3040811,-57.52878430000001,0961 336346,+595 961 336346,https://www.facebook.com/unasesculpidas75mil/,https://maps.google.com/?cid=9165442313507726307,,beauty_salon|establishment|hair_care|point_of_interest,beauty_salon,Beauty & Wellness,4.8,92,,,,,0,,,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,80,HIGH,2026-04-14T23:46:01.161827
,Beauty Nails Spa,OPERATIONAL,"Lavadero único vip, Manuel Ortiz Guerrero, San Lorenzo 111431, Paraguay",,Manuel Ortiz Guerrero,San Lorenzo (parte),San Lorenzo,Central,,Paraguay,-25.3520529,-57.51241270000001,0991 416641,+595 991 416641,https://instagram.com/beaut_ynailsspa?igshid=ZDdkNTZiNTM=,https://maps.google.com/?cid=3742503604134561463,,beauty_salon|establishment|point_of_interest,beauty_salon,Beauty & Wellness,4.8,5,,,,,0,,,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,70,HIGH,2026-04-14T23:46:01.563692
,Vashti Spa Nails,OPERATIONAL,"San Juan Calle'i, San Lorenzo 111411, Paraguay",,,Fernando de la Mora (parte),San Lorenzo,Central,,Paraguay,-25.3289058,-57.4976873,0991 662493,+595 991 662493,,https://maps.google.com/?cid=1661726302898961595,,establishment|point_of_interest|spa,establishment,Beauty & Wellness,5.0,26,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,80,HIGH,2026-04-14T23:46:01.999553
,Miss Uñas Spa de Manos y Pies,OPERATIONAL,"JFXP+RRH, Tte Benitez, San Lorenzo 111431, Paraguay",,Tte Benitez,San Lorenzo (parte),San Lorenzo,Central,,Paraguay,-25.350429,-57.5129025,0984 186294,+595 984 186294,,https://maps.google.com/?cid=885644089875872326,,establishment|point_of_interest|spa,establishment,Beauty & Wellness,4.6,119,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,85,HIGH,2026-04-14T23:46:02.415330
,Amaisa Nails,OPERATIONAL,"Rita Surroca de Benítez, San Lorenzo 111409, Paraguay",,Rita Surroca de Benítez,Fernando de la Mora (parte),San Lorenzo,Tetãvore Central,,Paraguay,-25.3202438,-57.5066752,0986 682463,+595 986 682463,,https://maps.google.com/?cid=2739277650731450052,,establishment|point_of_interest|spa,establishment,Beauty & Wellness,4.9,16,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,75,HIGH,2026-04-14T23:46:02.819360
,Nails Perfect de Gabriela Reyes,OPERATIONAL,"Gumercindo Sosa, San Lorenzo 2160, Paraguay",,Sargento Silva,San Lorenzo (parte),San Lorenzo,Tetãvore Central,,Paraguay,-25.3640551,-57.50926669999999,0991 444772,+595 991 444772,https://instagram.com/nailsperfectspa?utm_source=qr&igshid=MzNlNGNkZWQ4Mg%3D%3D,https://maps.google.com/?cid=6919743157275776977,,beauty_salon|establishment|point_of_interest,beauty_salon,Beauty & Wellness,4.9,25,,,,,0,,,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,75,HIGH,2026-04-14T23:46:03.244898
,Dickens Nails Spa,OPERATIONAL,"MF3V+FV2, Tte Benitez, San Lorenzo 111423, Paraguay",,Tte Benitez,San Lorenzo (parte),San Lorenzo,Central,,Paraguay,-25.3463631,-57.5053742,0986 784009,+595 986 784009,,https://maps.google.com/?cid=5187027428866237427,,beauty_salon|establishment|point_of_interest,beauty_salon,Beauty & Wellness,5.0,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-14T23:46:03.655550
,PINK NAILS San Lorenzo Py,OPERATIONAL,"Las Colinas, San Lorenzo 111417, Paraguay",,Las Colinas,Fernando de la Mora (parte),San Lorenzo,Central,,Paraguay,-25.3347488,-57.4945027,0985 576755,+595 985 576755,https://fiweex.com/links/pinknails,https://maps.google.com/?cid=6275179347942080283,,beauty_salon|establishment|point_of_interest,beauty_salon,Beauty & Wellness,4.4,127,,,,,0,,,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,80,HIGH,2026-04-14T23:46:04.063677
,Yessi Estigarribia Nails SPA & Studio,OPERATIONAL,"Laguna Grande 2662 casi, San Lorenzo 2160, Paraguay",2662 casi,Delfin Chamorro,Fernando de la Mora (parte),San Lorenzo,Central,,Paraguay,-25.2977689,-57.5348365,0982 659354,+595 982 659354,,https://maps.google.com/?cid=4395003214508793144,,beauty_salon|establishment|point_of_interest,beauty_salon,Beauty & Wellness,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-14T23:46:04.466778
