place_id,name,status,address,street_number,street_name,neighborhood,city,state,postal_code,country,lat,lng,phone,international_phone,website,google_maps_url,google_maps_direction_url,types,primary_type,vertical,rating,total_reviews,price_level,is_open_now,saturday_hours,sunday_hours,photo_count,editorial_summary,wheelchair_accessible,takeout,delivery,dine_in,curbside_pickup,reservable,good_for_children,good_for_groups,outdoor_seating,live_music,serves_beer,serves_wine,serves_vegan,serves_vegetarian,serves_breakfast,serves_lunch,serves_dinner,serves_brunch,parking_options,payment_options,has_website,website_status,website_is_social_only,website_is_free_builder,website_uses_https,website_redirects_to_social,lead_score,lead_priority,scraped_at
,Karai Barbero,OPERATIONAL,"23 De Octubre 292, Asunción 001411, Paraguay",292,23 De Octubre,Canógrafa,Asunción,Asunción,001411,Paraguay,-25.288638,-57.5878874,0981 541932,+595 981 541932,https://agendit.com.py/business/97781,https://maps.google.com/?cid=216647406286416478,"https://www.google.com/maps/dir/?api=1&destination=-25.288638,-57.5878874",establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,5.0,220,,True,Saturday: 9:00 AM – 8:00 PM,Sunday: Closed,10,,,,,,,,,,,,,,,,,,,,,,True,active,False,False,True,False,45,MEDIUM,2026-04-14T18:50:32.689001
,Invictus hair studio Barber shop,OPERATIONAL,"Juan S Bogarin, Asunción 001413, Paraguay",,Juan S Bogarin,Canógrafa,Asunción,Asunción,001413,Paraguay,-25.2979002,-57.5855454,0994 348269,+595 994 348269,,https://maps.google.com/?cid=14097890250835331684,"https://www.google.com/maps/dir/?api=1&destination=-25.2979002,-57.5855454",establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,4.9,52,,True,Saturday: 11:00 AM – 9:00 PM,Sunday: Closed,10,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,85,HIGH,2026-04-14T18:50:33.082841
,Mostacho Barber 💈,OPERATIONAL,"González Belotto, Asunción 2050, Paraguay",,Oñondivepa,Mburicá,Asunción,Asunción,2050,Paraguay,-25.2481652,-57.55480180000001,0992 335998,+595 992 335998,https://sites.google.com/view/mostachobarber/inicio,https://maps.google.com/?cid=14925543944138679285,"https://www.google.com/maps/dir/?api=1&destination=-25.2481652,-57.55480180000001",beauty_salon|establishment|hair_care|health|point_of_interest|spa,beauty_salon,Beauty & Wellness,4.9,85,,True,Saturday: 9:00 AM – 8:00 PM,Sunday: Closed,10,,,,,,,,,,,,,,,,,,,,,,True,free_builder,False,True,True,False,65,HIGH,2026-04-14T18:50:33.476911
,Barbería Paraguay Asunción(Alphas Barber Shop py),OPERATIONAL,"Prof. Ramón Cardozo, Asunción 001404, Paraguay",,Profesor Ramón Cardozo,Recoleta,Asunción,Asunción,001404,Paraguay,-25.299627,-57.5465611,0991 625203,+595 991 625203,https://bit.ly/2kKUiXr,https://maps.google.com/?cid=9797792045870399754,"https://www.google.com/maps/dir/?api=1&destination=-25.299627,-57.5465611",establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,4.8,78,,True,Saturday: 10:00 AM – 5:00 PM,Sunday: Closed,10,,True,,,,,,,,,,,,,,,,,,,,True,active,False,False,True,False,45,MEDIUM,2026-04-14T18:50:33.874094
,CELBENZ,OPERATIONAL,"Cañadon chaqueño, Teniente Bernal 365 casi, Asunción 001517, Paraguay",365 casi,Teniente Bernal,San Jorge,Asunción,Asunción,001517,Paraguay,-25.2549589,-57.5869805,0992 594485,+595 992 594485,https://www.instagram.com/celbenzpy?igsh=dHNtMWFjbGYzZzgw,https://maps.google.com/?cid=3901607908858363759,"https://www.google.com/maps/dir/?api=1&destination=-25.2549589,-57.5869805",establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,4.9,84,,True,Saturday: 10:00 AM – 8:00 PM,Sunday: Closed,10,,,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,80,HIGH,2026-04-14T18:50:34.301847
,Barberia Urban Style py,OPERATIONAL,"001517, Av. Gral. José Gervasio Artigas y, Asunción 001517, Paraguay",y,De Matei,Sajonia,Asunción,Asunción,001517,Paraguay,-25.2651484,-57.59606719999999,0981 539166,+595 981 539166,https://www.instagram.com/_urbanstylepy_?igsh=OXNmampqaWhucWtq,https://maps.google.com/?cid=3893813432645583182,"https://www.google.com/maps/dir/?api=1&destination=-25.2651484,-57.59606719999999",establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,5.0,13,,True,Saturday: 2:00 PM – 9:00 AM,Sunday: Closed,9,,,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,70,HIGH,2026-04-14T18:50:34.692824
,Mariza Ost Fashion,OPERATIONAL,"PCPF+FH7, Capitan Vicente Suarez, Asunción 001520, Paraguay",,Capitan Vicente Suarez,Centro,Asunción,Asunción,001520,Paraguay,-25.263839,-57.5760788,0994 350050,+595 994 350050,,https://maps.google.com/?cid=14101251822071574939,"https://www.google.com/maps/dir/?api=1&destination=-25.263839,-57.5760788",establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,4.8,13,,True,Saturday: 9:00 AM – 8:00 PM,Sunday: Closed,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,75,HIGH,2026-04-14T18:50:35.075766
,Que Chevere Barbería,OPERATIONAL,"Coronel Juan Antonio Escurra, &, Asunción 001409, Paraguay",,Eusebio Lillo Robles,Recoleta,Asunción,Asunción,001409,Paraguay,-25.2932167,-57.5518893,0982 246052,+595 982 246052,,https://maps.google.com/?cid=5092406144456661892,"https://www.google.com/maps/dir/?api=1&destination=-25.2932167,-57.5518893",establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,4.8,77,,True,Saturday: 10:00 AM – 8:00 PM,Sunday: Open 24 hours,10,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,85,HIGH,2026-04-14T18:50:35.467165
,Barbas Barbershop,OPERATIONAL,"Chóferes Del Chaco 9001 A Asunción, Asunción 9001, Paraguay",,,Pettirossi,Asunción,Asunción,9001,Paraguay,-25.3009262,-57.59370089999999,0972 400517,+595 972 400517,https://www.facebook.com/barbasparaguay/,https://maps.google.com/?cid=2703455272110126353,"https://www.google.com/maps/dir/?api=1&destination=-25.3009262,-57.59370089999999",bar|establishment|hair_care|health|point_of_interest,bar,Food & Beverage,4.7,347,,True,Saturday: 10:00 AM – 8:00 PM,Sunday: Closed,10,,,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,80,HIGH,2026-04-14T18:50:35.871488
,Bacan Barbería & Peluquería,OPERATIONAL,"Quesada 5126 Local 31, Asunción 1411, Paraguay",,,Canógrafa,Asunción,Asunción,1411,Paraguay,-25.2952282,-57.57999219999999,0982 220991,+595 982 220991,https://www.bacanbarberia.com.ar/,https://maps.google.com/?cid=5551498929107018564,"https://www.google.com/maps/dir/?api=1&destination=-25.2952282,-57.57999219999999",establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,4.9,69,,True,Saturday: 10:00 AM – 9:00 PM,Sunday: Closed,10,,,,,,,,,,,,,,,,,,,,,,True,active,False,False,True,False,45,MEDIUM,2026-04-14T18:50:36.276494
,Peluquería barbería Silver,OPERATIONAL,"Julio Correa 297, Asunción 001520, Paraguay",297,Julio Correa,Recoleta,Asunción,Asunción,001520,Paraguay,-25.2727716,-57.5657876,0981 704966,+595 981 704966,,https://maps.google.com/?cid=12582804003955724700,"https://www.google.com/maps/dir/?api=1&destination=-25.2727716,-57.5657876",establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,4.6,227,,True,Saturday: 8:30 AM – 7:45 PM,Sunday: Closed,10,,True,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,85,HIGH,2026-04-14T18:50:36.678226
,MONARCA,OPERATIONAL,"C/ Cervantes, Sgto. Toribio Valinotti, Asunción 001534, Paraguay",,Sargento Toribio Valinotti,Sajonia,Asunción,Asunción,001534,Paraguay,-25.2703419,-57.5871441,0984 365305,+595 984 365305,https://monarcabarberiaypeluqueria.my.canva.site/,https://maps.google.com/?cid=2683214603246596958,"https://www.google.com/maps/dir/?api=1&destination=-25.2703419,-57.5871441",establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,5.0,59,,True,Saturday: 9:30 AM – 7:30 PM,Sunday: Closed,10,,,,,,,,,,,,,,,,,,,,,,True,active,False,False,True,False,45,MEDIUM,2026-04-14T18:50:37.098075
,Urban Spa Calle 11 - Mburucuya,OPERATIONAL,"Padre José Félix González, Asunción 001531, Paraguay",,Padre José Félix González,Centro,Asunción,Asunción,001531,Paraguay,-25.267154,-57.5760357,0974 968585,+595 974 968585,http://www.calle11.net/,https://maps.google.com/?cid=5883472566624595476,"https://www.google.com/maps/dir/?api=1&destination=-25.267154,-57.5760357",establishment|point_of_interest|spa,establishment,Beauty & Wellness,4.5,439,,True,Saturday: 11:00 AM – 8:30 PM,Sunday: 2:00 – 7:00 PM,10,,False,,,,,,,,,,,,,,,,,,,,True,active,False,False,False,False,60,HIGH,2026-04-14T18:50:40.105610
,Bethel Spa Asuncion,OPERATIONAL,"Av. Santísima Trinidad 1995, Asunción 001520, Paraguay",1995,Avenida Santísima Trinidad,Centro,Asunción,Asunción,001520,Paraguay,-25.2650858,-57.5707506,,,https://www.instagram.com/bethelasuncion/,https://maps.google.com/?cid=7714697824772540596,"https://www.google.com/maps/dir/?api=1&destination=-25.2650858,-57.5707506",establishment|point_of_interest|spa,establishment,Beauty & Wellness,4.3,80,,True,Saturday: 9:00 AM – 7:00 PM,Sunday: Closed,10,,,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,75,HIGH,2026-04-14T18:50:40.524838
,Carolina Zarate Spa,OPERATIONAL,"Mariscal Antonio Jose Sucre, Asunción 001411, Paraguay",,Mariscal Antonio Jose Sucre,Canógrafa,Asunción,Asunción,001411,Paraguay,-25.2905983,-57.5749821,0981 800788,+595 981 800788,https://www.instagram.com/carolinazaratespa/,https://maps.google.com/?cid=5181655666533394573,"https://www.google.com/maps/dir/?api=1&destination=-25.2905983,-57.5749821",establishment|point_of_interest|spa,establishment,Beauty & Wellness,4.8,205,,True,Saturday: 9:00 AM – 8:00 PM,Sunday: Closed,10,,True,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,80,HIGH,2026-04-14T18:50:40.929643
,Spa Masculino A Cáceres - Masajes y Sauna,OPERATIONAL,"Sucre 1783 -25, 2913755 57, Asunción 001408, Paraguay",57,5723939,Canógrafa,Asunción,Asunción,001408,Paraguay,-25.2914042,-57.5723197,0983 481000,+595 983 481000,http://acaceres.com.py/,https://maps.google.com/?cid=18337345122325353814,"https://www.google.com/maps/dir/?api=1&destination=-25.2914042,-57.5723197",beauty_salon|establishment|hair_care|health|point_of_interest|spa,beauty_salon,Beauty & Wellness,4.9,216,,True,Saturday: 10:00 AM – 10:00 PM,Sunday: Closed,10,,False,,,,,,,,,,,,,,,,,,,,True,active,False,False,True,False,45,MEDIUM,2026-04-14T18:50:41.327402
,Teranu,OPERATIONAL,"Guillermo Saraví, Asunción 001414, Paraguay",,Guillermo Saraví,Pettirossi,Asunción,Asunción,001414,Paraguay,-25.3019804,-57.5906093,0971 252626,+595 971 252626,,https://maps.google.com/?cid=11181812117761772115,"https://www.google.com/maps/dir/?api=1&destination=-25.3019804,-57.5906093",establishment|point_of_interest|spa,establishment,Beauty & Wellness,4.8,184,,True,Saturday: 11:00 AM – 8:00 PM,Sunday: Closed,10,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,85,HIGH,2026-04-14T18:50:41.733255
,Urban Spa Calle 11,OPERATIONAL,"Intendentes Militares 857, Asunción 1409, Paraguay",857,Intendentes Militares,Tte. Fariña,Asunción,Asunción,1409,Paraguay,-25.28112,-57.613248,0976 968585,+595 976 968585,http://www.calle11.net/,https://maps.google.com/?cid=12680027499199951137,"https://www.google.com/maps/dir/?api=1&destination=-25.28112,-57.613248",beauty_salon|establishment|health|point_of_interest|spa,beauty_salon,Beauty & Wellness,4.5,303,,True,Saturday: 11:00 AM – 8:30 PM,Sunday: Closed,10,,True,,,,,,,,,,,,,,,,,,,,True,active,False,False,False,False,60,HIGH,2026-04-14T18:50:42.139345
,Mudraa Spa Py,OPERATIONAL,"Carmen Soler 3640 c, Asunción 0000, Paraguay",3640 c,Gaudioso Nuñez,Pettirossi,Asunción,Asunción,0000,Paraguay,-25.2987219,-57.6004613,0971 186989,+595 971 186989,https://www.instagram.com/mudraa.py/,https://maps.google.com/?cid=14647592378158731390,"https://www.google.com/maps/dir/?api=1&destination=-25.2987219,-57.6004613",establishment|point_of_interest|spa,establishment,Beauty & Wellness,4.9,116,,True,Saturday: 11:00 AM – 9:00 PM,Sunday: 2:00 – 8:00 PM,10,,True,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,80,HIGH,2026-04-14T18:50:42.548238
,Natura Spa,OPERATIONAL,"Bélgica 853 entre, Eusebio Lillo Robles y, Asunción 1829, Paraguay",y,Teniente Héctor Vera,Canógrafa,Asunción,Paraguay,1829,Paraguay,-25.290441,-57.5678982,0981 169164,+595 981 169164,http://www.naturaspa.com.py/,https://maps.google.com/?cid=17501226459552291671,"https://www.google.com/maps/dir/?api=1&destination=-25.290441,-57.5678982",establishment|gym|hair_care|health|point_of_interest|spa,establishment,Beauty & Wellness,4.7,152,,True,Saturday: 10:00 AM – 7:00 PM,Sunday: Closed,10,,True,,,,,,,,,,,,,,,,,,,,True,active,False,False,False,False,60,HIGH,2026-04-14T18:50:42.940614
,AMÁN Spa & Body Care,OPERATIONAL,"Bruselas, Asunción 001410, Paraguay",,Capitan Herminio Maldonado,Canógrafa,Asunción,Asunción,001410,Paraguay,-25.2888742,-57.5629643,0982 157000,+595 982 157000,http://www.amanpy.com/,https://maps.google.com/?cid=12516574802686726484,"https://www.google.com/maps/dir/?api=1&destination=-25.2888742,-57.5629643",establishment|point_of_interest|spa,establishment,Beauty & Wellness,4.5,52,,True,Saturday: 8:00 AM – 7:00 PM,Sunday: Closed,10,,True,,,,,,,,,,,,,,,,,,,,True,unreachable,False,False,False,False,70,HIGH,2026-04-14T18:50:43.353584
,Namaste Spa Male,OPERATIONAL,"Dr. Carlos Abdala 1006, Asunción 001528, Paraguay",1006,Doctor Carlos Abdala,Canógrafa,Asunción,Asunción,001528,Paraguay,-25.2763051,-57.5710664,0985 660289,+595 985 660289,,https://maps.google.com/?cid=5311162469668517211,"https://www.google.com/maps/dir/?api=1&destination=-25.2763051,-57.5710664",establishment|health|point_of_interest|spa,establishment,Beauty & Wellness,3.9,29,,True,Saturday: 12:00 – 9:00 PM,Sunday: 3:00 – 8:00 PM,10,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,75,HIGH,2026-04-14T18:50:43.752960
,Borcelle Spa,OPERATIONAL,"JCPX+8XH, Asunción 0012, Paraguay",,,Santa Ana,Asunción,Asunción,0012,Paraguay,-25.2921792,-57.6254541,0981 044443,+595 981 044443,https://instagram.com/borcellespa.py?igshid=MTk0NTkyODZkYg==,https://maps.google.com/?cid=7095285031299920198,"https://www.google.com/maps/dir/?api=1&destination=-25.2921792,-57.6254541",establishment|point_of_interest|spa,establishment,Beauty & Wellness,4.8,44,,True,Saturday: 12:00 – 9:00 PM,Sunday: Closed,10,,,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,75,HIGH,2026-04-14T18:50:44.165003
,Urban Spa Acquadolce,OPERATIONAL,"Tacuary 1334 e/ 1ra. y 2da. Proyectada, Tacuary 1334, Asunción 001103, Paraguay",1334,Tacuary,Santa Ana,Asunción,Asunción,001103,Paraguay,-25.295013,-57.6349107,0961 281515,+595 961 281515,,https://maps.google.com/?cid=8318301802922384466,"https://www.google.com/maps/dir/?api=1&destination=-25.295013,-57.6349107",beauty_salon|establishment|hair_care|health|point_of_interest|spa,beauty_salon,Beauty & Wellness,4.7,309,,True,Saturday: 10:00 AM – 7:00 PM,Sunday: Closed,10,,False,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,85,HIGH,2026-04-14T18:50:44.580271
,Glow Spa Py,OPERATIONAL,"Domingo Portillo 1542, Asunción 001520, Paraguay",1542,Domingo Portillo,Recoleta,Asunción,Asunción,001520,Paraguay,-25.2717035,-57.56584720000001,0985 900533,+595 985 900533,,https://maps.google.com/?cid=14373906800425541410,"https://www.google.com/maps/dir/?api=1&destination=-25.2717035,-57.56584720000001",establishment|point_of_interest|spa,establishment,Beauty & Wellness,4.8,23,,True,Saturday: 9:00 AM – 7:00 PM,Sunday: Closed,10,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,80,HIGH,2026-04-14T18:50:44.962617
,Spa Eden Molas,OPERATIONAL,"PCGG+WW4, Comandante Pascual Urdapilleta, Asunción 001528, Paraguay",,Comandante Pascual Urdapilleta,Canógrafa,Asunción,Asunción,001528,Paraguay,-25.2727369,-57.5726859,0994 946299,+595 994 946299,,https://maps.google.com/?cid=6719760105545782221,"https://www.google.com/maps/dir/?api=1&destination=-25.2727369,-57.5726859",establishment|point_of_interest|spa,establishment,Beauty & Wellness,5.0,2,,True,Saturday: 12:00 – 10:00 PM,Sunday: Closed,1,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-14T18:50:45.350400
,Amano Spa de manos y pies,OPERATIONAL,"Federación Rusa 1215, Asunción 001527, Paraguay",1215,Federación Rusa,Canógrafa,Asunción,Asunción,001527,Paraguay,-25.2795764,-57.5722101,0981 714783,+595 981 714783,https://www.instagram.com/amanospa.py/,https://maps.google.com/?cid=17344282430176925384,"https://www.google.com/maps/dir/?api=1&destination=-25.2795764,-57.5722101",beauty_salon|establishment|point_of_interest|spa,beauty_salon,Beauty & Wellness,4.7,116,,True,Saturday: 9:00 AM – 7:00 PM,Sunday: Closed,10,,,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,80,HIGH,2026-04-14T18:50:45.753618
,Nutrifit Spa y Belleza Los Laureles,OPERATIONAL,"Teresa Lamas Carísimo 5842 casi, Asunción 001420, Paraguay",5842 casi,Alas Paraguayas,Canógrafa,Asunción,Paraguay,001420,Paraguay,-25.3123674,-57.5792976,0981 100018,+595 981 100018,,https://maps.google.com/?cid=5738684098773109795,"https://www.google.com/maps/dir/?api=1&destination=-25.3123674,-57.5792976",establishment|point_of_interest|spa,establishment,Beauty & Wellness,4.5,77,,True,Saturday: 9:00 AM – 7:00 PM,Sunday: Closed,10,,True,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,85,HIGH,2026-04-14T18:50:46.147742
,Spa Tiger,OPERATIONAL,"Europa 2186, Asunción 001236, Paraguay",2186,Europa,Tte. Fariña,Asunción,Asunción,001236,Paraguay,-25.3052876,-57.6190718,0994 201066,+595 994 201066,,https://maps.google.com/?cid=16866580197509836626,"https://www.google.com/maps/dir/?api=1&destination=-25.3052876,-57.6190718",establishment|point_of_interest|spa,establishment,Beauty & Wellness,4.2,286,,True,Saturday: 10:00 AM – 8:00 PM,Sunday: 10:00 AM – 7:00 PM,10,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,85,HIGH,2026-04-14T18:50:46.565086
,Rebellion Sauna,OPERATIONAL,"Av. Perú 689 esquina, Asunción 001224, Paraguay",689 esquina,Herrera,Tte. Fariña,Asunción,Asunción,001224,Paraguay,-25.293122,-57.6217276,0973 136666,+595 973 136666,,https://maps.google.com/?cid=10647183876303949885,"https://www.google.com/maps/dir/?api=1&destination=-25.293122,-57.6217276",establishment|health|point_of_interest|spa,establishment,Beauty & Wellness,4.3,93,,True,Saturday: 4:00 PM – 1:00 AM,Sunday: 3:00 – 11:00 PM,10,,False,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,85,HIGH,2026-04-14T18:50:46.968614
,SPA Metanoia. Barberia Metanoia,OPERATIONAL,"Juan S Bogarin 528, Asunción 001412, Paraguay",528,Juan S Bogarin,Canógrafa,Asunción,Asunción,001412,Paraguay,-25.2964596,-57.5848117,0983 308123,+595 983 308123,https://instagram.com/metanoiaspapy?utm_medium=copy_link,https://maps.google.com/?cid=5065433361006879297,"https://www.google.com/maps/dir/?api=1&destination=-25.2964596,-57.5848117",beauty_salon|establishment|hair_care|health|point_of_interest|spa,beauty_salon,Beauty & Wellness,4.7,47,,True,Saturday: 11:30 AM – 8:30 PM,Sunday: 2:00 – 8:00 PM,10,,True,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,75,HIGH,2026-04-14T18:50:47.378488
,Freya • Nails and Relax by Lore,OPERATIONAL,"PCP7+Q4W, Asunción 001532, Paraguay",,,Sajonia,Asunción,Asunción,001532,Paraguay,-25.2628329,-57.58742789999999,0972 624604,+595 972 624604,https://wa.link/bw3c6g,https://maps.google.com/?cid=12879939889398156458,"https://www.google.com/maps/dir/?api=1&destination=-25.2628329,-57.58742789999999",beauty_salon|establishment|point_of_interest,beauty_salon,Beauty & Wellness,4.9,13,,True,Saturday: 8:00 AM – 10:00 PM,Sunday: Closed,10,,,,,,,,,,,,,,,,,,,,,,True,active,False,False,True,False,35,MEDIUM,2026-04-14T18:50:50.386878
,Nails-spagla,OPERATIONAL,"Dr. Garay 837, Asunción 001520, Paraguay",837,Dr. Garay,Centro,Asunción,Asunción,001520,Paraguay,-25.2636931,-57.5759913,0971 374313,+595 971 374313,,https://maps.google.com/?cid=3024002708710492008,"https://www.google.com/maps/dir/?api=1&destination=-25.2636931,-57.5759913",establishment|point_of_interest|store,establishment,Retail & Shopping,5.0,1,,True,Saturday: 9:00 AM – 9:00 PM,Sunday: Closed,3,,,,True,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-14T18:50:50.774512
,The Baby Nails By Claudia,OPERATIONAL,"Eligio Ayala 2184 esquina, Asunción 001225, Paraguay",2184 esquina,22 De Setiembre,Tte. Fariña,Asunción,Asunción,001225,Paraguay,-25.2934848,-57.6135623,0981 826938,+595 981 826938,http://wa.me/+595981826938,https://maps.google.com/?cid=2686425818637993320,"https://www.google.com/maps/dir/?api=1&destination=-25.2934848,-57.6135623",beauty_salon|establishment|hair_care|health|point_of_interest,beauty_salon,Beauty & Wellness,4.9,78,,True,Saturday: 10:00 AM – 8:00 PM,Sunday: 2:00 – 8:00 PM,10,,,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,80,HIGH,2026-04-14T18:50:51.179914
,Lu Almada Nails Mburukuya,OPERATIONAL,"Julio Correa 969, Asunción 1521, Paraguay",969,Julio Correa,Recoleta,Asunción,Asunción,1521,Paraguay,-25.266999,-57.5616826,0981 715140,+595 981 715140,https://www.instagram.com/lualmadanails/?hl=es,https://maps.google.com/?cid=16349296630595679520,"https://www.google.com/maps/dir/?api=1&destination=-25.266999,-57.5616826",establishment|point_of_interest|spa,establishment,Beauty & Wellness,4.5,27,,True,Saturday: 9:00 AM – 8:00 PM,Sunday: Closed,10,,,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,75,HIGH,2026-04-14T18:50:51.590672
,Alteza Nails,OPERATIONAL,"Manuel del Castillo esquina, Asunción 1102, Paraguay",esquina,Cruz Del Chaco,Canógrafa,Asunción,Asunción,1102,Paraguay,-25.2985311,-57.58142319999999,0994 233552,+595 994 233552,https://www.instagram.com/alteza_nails/,https://maps.google.com/?cid=4077826458436011861,"https://www.google.com/maps/dir/?api=1&destination=-25.2985311,-57.58142319999999",establishment|point_of_interest|spa,establishment,Beauty & Wellness,4.7,51,,True,Saturday: 10:00 AM – 7:30 PM,Sunday: Closed,10,,True,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,80,HIGH,2026-04-14T18:50:51.996739
,MILMO NAILS & BEAUTY,OPERATIONAL,"Teniente Primero Guillermo Garcete 1264, Asunción 1518, Paraguay",1264,Teniente Primero Guillermo Garcete,Canógrafa,Asunción,Asunción,1518,Paraguay,-25.2745678,-57.57519600000001,0991 684600,+595 991 684600,https://instagram.com/milmo_nailspy?igshid=YmMyMTA2M2Y=,https://maps.google.com/?cid=1666689690060168001,"https://www.google.com/maps/dir/?api=1&destination=-25.2745678,-57.57519600000001",beauty_salon|establishment|point_of_interest,beauty_salon,Beauty & Wellness,5.0,7,,True,Saturday: 9:30 AM – 8:00 PM,Sunday: Closed,1,,,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,70,HIGH,2026-04-14T18:50:52.405259
,Isa nails Studio py,OPERATIONAL,"Luís Alberto de Herrera, Asunción 001226, Paraguay",,Cnel. José María Aguiar,Tte. Fariña,Asunción,Asunción,001226,Paraguay,-25.2976984,-57.6140008,0982 298145,+595 982 298145,https://instagram.com/isa.nails_py?igshid=OGQ5ZDc2ODk2ZA%3D%3D&utm_source=qr,https://maps.google.com/?cid=4928244545247621616,"https://www.google.com/maps/dir/?api=1&destination=-25.2976984,-57.6140008",beauty_salon|establishment|point_of_interest,beauty_salon,Beauty & Wellness,5.0,23,,True,Saturday: 9:00 AM – 9:00 PM,Sunday: Closed,10,,,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,75,HIGH,2026-04-14T18:50:52.823586
,Perfecta Nails Py,OPERATIONAL,"Julio Correa Casi, Asunción 001526, Paraguay",Casi,Domingo Portillo,Recoleta,Asunción,Asunción,001526,Paraguay,-25.2716709,-57.5650432,0984 679553,+595 984 679553,https://perfecta_nails.py/,https://maps.google.com/?cid=15905302921652806997,"https://www.google.com/maps/dir/?api=1&destination=-25.2716709,-57.5650432",beauty_salon|establishment|point_of_interest,beauty_salon,Beauty & Wellness,5.0,1,,True,Saturday: 9:00 AM – 6:00 PM,Sunday: Closed,1,,,,,,,,,,,,,,,,,,,,,,True,unreachable,False,False,True,False,50,MEDIUM,2026-04-14T18:50:53.219240
,Rossie Beauty Center – Nails Express Sucursal España,OPERATIONAL,"Av. España 2062, Asunción 1204, Paraguay",2062,Avenida España,Pettirossi,Asunción,Asunción,1204,Paraguay,-25.2879245,-57.5999547,0981 673034,+595 981 673034,https://www.facebook.com/nailsexpresspy,https://maps.google.com/?cid=7807232347346230834,"https://www.google.com/maps/dir/?api=1&destination=-25.2879245,-57.5999547",beauty_salon|doctor|establishment|hair_care|health|point_of_interest,beauty_salon,Health & Medical,4.4,26,,True,Saturday: 9:00 AM – 8:00 PM,Sunday: Closed,10,,,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,75,HIGH,2026-04-14T18:50:53.624868
,Letty nails,OPERATIONAL,"Aregua, &, Asunción 001509, Paraguay",,I. Vistosa,Mburicá,Asunción,Asunción,001509,Paraguay,-25.2545441,-57.5602537,,,,https://maps.google.com/?cid=2993288496767504311,"https://www.google.com/maps/dir/?api=1&destination=-25.2545441,-57.5602537",beauty_salon|establishment|point_of_interest,beauty_salon,Beauty & Wellness,5.0,1,,True,Saturday: Closed,Sunday: 8:00 AM – 8:00 PM,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,60,HIGH,2026-04-14T18:50:54.014603
,Blumen Nails & Co.,OPERATIONAL,"entre la Avda. España y la calle Fray Luis de Leon, Calle Venezuela 660, Asunción 1416, Paraguay",660,Calle Venezuela,Pettirossi,Asunción,Asunción,1416,Paraguay,-25.2862121,-57.59474229999999,0971 169103,+595 971 169103,https://blumennails.py/,https://maps.google.com/?cid=18167936754208693723,"https://www.google.com/maps/dir/?api=1&destination=-25.2862121,-57.59474229999999",beauty_salon|establishment|point_of_interest,beauty_salon,Beauty & Wellness,5.0,2,,True,Saturday: 8:00 AM – 8:00 PM,Sunday: Closed,5,,,,,,,,,,,,,,,,,,,,,,True,unreachable,False,False,True,False,50,MEDIUM,2026-04-14T18:50:54.392619
