place_id,name,status,address,street_number,street_name,neighborhood,city,state,postal_code,country,lat,lng,phone,international_phone,website,google_maps_url,google_maps_direction_url,types,primary_type,vertical,rating,total_reviews,price_level,is_open_now,saturday_hours,sunday_hours,photo_count,editorial_summary,wheelchair_accessible,takeout,delivery,dine_in,curbside_pickup,reservable,good_for_children,good_for_groups,outdoor_seating,live_music,serves_beer,serves_wine,serves_vegan,serves_vegetarian,serves_breakfast,serves_lunch,serves_dinner,serves_brunch,parking_options,payment_options,has_website,website_status,website_is_social_only,website_is_free_builder,website_uses_https,website_redirects_to_social,lead_score,lead_priority,scraped_at
,J.I Automecanica,OPERATIONAL,"Av. Primer Presidente 1556, Asunción 001519, Paraguay",1556,Avenida Primer Presidente,Carmelitas,Asunción,Asunción,001519,Paraguay,-25.2547605,-57.5739056,0991 701260,+595 991 701260,,https://maps.google.com/?cid=4575891626895750701,"https://www.google.com/maps/dir/?api=1&destination=-25.2547605,-57.5739056",car_repair|establishment|point_of_interest,car_repair,Automotive,4.7,26,,,,,3,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,80,HIGH,2026-04-14T18:06:29.527592
,Gt Scientific S.A,OPERATIONAL,"PCVH+C4H entre yrendague, Av. Primer Presidente, Asunción 001519, Paraguay",,Avenida Primer Presidente,Carmelitas,Asunción,Asunción,001519,Paraguay,-25.2564489,-57.5721256,(021) 289 4600,+595 21 289 4600,http://www.gtscientific.com.py/,https://maps.google.com/?cid=1626185180804614404,"https://www.google.com/maps/dir/?api=1&destination=-25.2564489,-57.5721256",establishment|point_of_interest,establishment,Other,4.7,15,,False,Saturday: Closed,Sunday: Closed,1,,True,,,,,,,,,,,,,,,,,,,,True,active,False,False,True,False,35,MEDIUM,2026-04-14T18:06:29.919507
,CCEAM - Centro de Conservación y Educación Ambiental ASU,OPERATIONAL,"Unnamed Road, QC2J+6Q3, Asunción 001510, Paraguay",,,Villa Morra,Asunción,Asunción,001510,Paraguay,-25.2494949,-57.5680875,,,,https://maps.google.com/?cid=6818901999973852079,"https://www.google.com/maps/dir/?api=1&destination=-25.2494949,-57.5680875",establishment|local_government_office|point_of_interest,establishment,Government & Public,0.0,0,,False,Saturday: Closed,Sunday: Closed,1,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,45,MEDIUM,2026-04-14T18:06:30.327776
,Flia. Elizeche,OPERATIONAL,"0978 Asuncion, Asunción 0978, Paraguay",,,Carmelitas,Asunción,Asunción,0978,Paraguay,-25.2551623,-57.5736958,,,,https://maps.google.com/?cid=2374280168155834873,"https://www.google.com/maps/dir/?api=1&destination=-25.2551623,-57.5736958",establishment|lodging|point_of_interest,establishment,Lodging & Tourism,5.0,1,,True,Saturday: Closed,Sunday: Closed,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,60,HIGH,2026-04-14T18:06:30.727586
,Red de Medios Online,OPERATIONAL,"C. La Arboleda, Asunción 001519, Paraguay",,Calle La Arboleda,Carmelitas,Asunción,Asunción,001519,Paraguay,-25.2556055,-57.573336,0984 717953,+595 984 717953,,https://maps.google.com/?cid=5100911812048751210,"https://www.google.com/maps/dir/?api=1&destination=-25.2556055,-57.573336",establishment|point_of_interest,establishment,Other,4.7,3,,False,Saturday: Closed,Sunday: Closed,2,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-14T18:06:31.116228
,Tecnoprint S.A.,OPERATIONAL,"Acahay, Nuestra Señora Santa María de la Asunción 001509, Paraguay",,Acahay,Carmelitas,Nuestra Señora Santa María de la Asunción,Asunción,001509,Paraguay,-25.2556176,-57.5632734,(021) 296 235,+595 21 296 235,http://www.tecnoprint.com.py/,https://maps.google.com/?cid=11298918196715857481,"https://www.google.com/maps/dir/?api=1&destination=-25.2556176,-57.5632734",establishment|point_of_interest,establishment,Other,4.7,33,,False,Saturday: Closed,Sunday: Closed,1,,,,,,,,,,,,,,,,,,,,,,True,active,False,False,True,False,40,MEDIUM,2026-04-14T18:06:33.859080
,ALTER VIDA,OPERATIONAL,"Itapua 1372 Entre Primer Presidente y Rio Monday, Itapua 1372, Asunción 001522, Paraguay",1372,Itapua,Carmelitas,Asunción,Asunción,001522,Paraguay,-25.2571307,-57.5665912,(021) 298 842,+595 21 298 842,http://www.altervida.org.py/,https://maps.google.com/?cid=11205287551408967983,"https://www.google.com/maps/dir/?api=1&destination=-25.2571307,-57.5665912",establishment|point_of_interest,establishment,Other,4.5,95,,False,Saturday: Closed,Sunday: Closed,4,,,,,,,,,,,,,,,,,,,,,,True,unreachable,False,False,False,False,70,HIGH,2026-04-14T18:06:34.256966
,Acceso Norte - 025 Itapua 247,OPERATIONAL,"001510 Asunción, Paraguay",,,Carmelitas,Asunción,Asunción,001510,Paraguay,-25.2554444,-57.56475,,,,https://maps.google.com/?cid=352129121236795913,"https://www.google.com/maps/dir/?api=1&destination=-25.2554444,-57.56475",establishment|point_of_interest|transit_station,establishment,Transportation,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,45,MEDIUM,2026-04-14T18:06:34.637642
,happy cakes,OPERATIONAL,"PCVP+WG6, Transchaco, Asunción 001509, Paraguay",,Transchaco,Carmelitas,Asunción,Asunción,001509,Paraguay,-25.2552075,-57.5637272,0994 738887,+595 994 738887,,https://maps.google.com/?cid=12610405358748060165,"https://www.google.com/maps/dir/?api=1&destination=-25.2552075,-57.5637272",bakery|establishment|food|point_of_interest|store,bakery,Food & Beverage,0.0,0,,False,Saturday: 8:00 AM – 6:00 PM,Sunday: Closed,0,,,True,True,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,50,MEDIUM,2026-04-14T18:06:35.014096
,Ladrillo Tobati,OPERATIONAL,"PCVP+VFW, Transchaco, Asunción 001509, Paraguay",,Transchaco,Carmelitas,Asunción,Asunción,001509,Paraguay,-25.2552631,-57.56379099999999,,,,https://maps.google.com/?cid=4512687838654936690,"https://www.google.com/maps/dir/?api=1&destination=-25.2552631,-57.56379099999999",establishment|point_of_interest,establishment,Other,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,60,HIGH,2026-04-14T18:06:35.400491
,Rapidito,OPERATIONAL,"PCVP+VFW, Av. Transchaco, Asunción 001509, Paraguay",,Avenida Transchaco,Carmelitas,Asunción,Asunción,001509,Paraguay,-25.2552631,-57.56379099999999,,,,https://maps.google.com/?cid=2681378730201783984,"https://www.google.com/maps/dir/?api=1&destination=-25.2552631,-57.56379099999999",establishment|point_of_interest,establishment,Other,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,45,MEDIUM,2026-04-14T18:06:36.161174
,RV VENTAS,OPERATIONAL,"Itapua 247, Asunción 001509, Paraguay",247,Itapua,Carmelitas,Asunción,Asunción,001509,Paraguay,-25.2551563,-57.5633826,,,,https://maps.google.com/?cid=11786736542041748765,"https://www.google.com/maps/dir/?api=1&destination=-25.2551563,-57.5633826",car_dealer|establishment|point_of_interest|store,car_dealer,Retail & Shopping,5.0,2,,False,Saturday: 8:00 AM – 12:00 PM,Sunday: Closed,10,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,60,HIGH,2026-04-14T18:06:36.554776
,Ruta Transchaco 753,OPERATIONAL,"001510 Asunción, Paraguay",,,Villa Morra,Asunción,Asunción,001510,Paraguay,-25.2545173,-57.5626711,,,,https://maps.google.com/?cid=4678800730354840910,"https://www.google.com/maps/dir/?api=1&destination=-25.2545173,-57.5626711",establishment|point_of_interest|transit_station,establishment,Transportation,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,45,MEDIUM,2026-04-14T18:06:36.941671
,Elias cell 2,OPERATIONAL,"WF58+JR3, Villa Hayes 001509, Paraguay",,,Carmelitas,Villa Hayes,Asunción,001509,Paraguay,-25.2552003,-57.56336510000001,,,,https://maps.google.com/?cid=10361440501700187739,"https://www.google.com/maps/dir/?api=1&destination=-25.2552003,-57.56336510000001",establishment|point_of_interest,establishment,Other,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,45,MEDIUM,2026-04-14T18:06:37.314007
,Herrería San Jorge,OPERATIONAL,"PCWP+3V9, Pozo Azul, Asunción 001509, Paraguay",,Pozo Azul,Villa Morra,Asunción,Asunción,001509,Paraguay,-25.2548264,-57.56277229999999,,,,https://maps.google.com/?cid=13332747173433320057,"https://www.google.com/maps/dir/?api=1&destination=-25.2548264,-57.56277229999999",establishment|point_of_interest,establishment,Other,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,45,MEDIUM,2026-04-14T18:06:37.701105
,Ruta Transchaco 2098,OPERATIONAL,"001510 Asunción, Paraguay",,,Carmelitas,Asunción,Asunción,001510,Paraguay,-25.255769,-57.5654772,,,,https://maps.google.com/?cid=4155103617756817964,"https://www.google.com/maps/dir/?api=1&destination=-25.255769,-57.5654772",establishment|point_of_interest|transit_station,establishment,Transportation,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,45,MEDIUM,2026-04-14T18:06:38.068574
,Serimax,OPERATIONAL,"Acahay, Asunción 001509, Paraguay",,Acahay,Carmelitas,Asunción,Asunción,001509,Paraguay,-25.2554028,-57.5633972,0972 959500,+595 972 959500,https://www.serimax.com.py/,https://maps.google.com/?cid=18339964652878392347,"https://www.google.com/maps/dir/?api=1&destination=-25.2554028,-57.5633972",clothing_store|establishment|point_of_interest|store,clothing_store,Retail & Shopping,4.5,160,,False,Saturday: Closed,Sunday: Closed,5,,,,,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,80,HIGH,2026-04-14T18:06:38.470084
,Ruta Transchaco Rio Monday 2385,OPERATIONAL,"001510 Asunción, Paraguay",,,Carmelitas,Asunción,Asunción,001510,Paraguay,-25.2558204,-57.5654335,,,,https://maps.google.com/?cid=9581228301984177647,"https://www.google.com/maps/dir/?api=1&destination=-25.2558204,-57.5654335",establishment|point_of_interest|transit_station,establishment,Transportation,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,45,MEDIUM,2026-04-14T18:06:38.869778
,Ruta Transchaco 2119,OPERATIONAL,"001509 Asunción, Paraguay",,,Carmelitas,Asunción,Asunción,001509,Paraguay,-25.255884,-57.56503859999999,,,,https://maps.google.com/?cid=7107518287300471364,"https://www.google.com/maps/dir/?api=1&destination=-25.255884,-57.56503859999999",establishment|point_of_interest|transit_station,establishment,Transportation,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,45,MEDIUM,2026-04-14T18:06:39.242870
,Escuelita AGC,OPERATIONAL,"QC2Q+CHP, RutaTranschaco, Asunción 001510, Paraguay",,RutaTranschaco,Villa Morra,Asunción,Asunción,001510,Paraguay,-25.2540514,-57.5620458,,,,https://maps.google.com/?cid=10177547593852510805,"https://www.google.com/maps/dir/?api=1&destination=-25.2540514,-57.5620458",establishment|point_of_interest,establishment,Other,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,45,MEDIUM,2026-04-14T18:06:39.687430
,Ruta Transchaco 781,OPERATIONAL,"001510 Asunción, Paraguay",,,Villa Morra,Asunción,Asunción,001510,Paraguay,-25.2542121,-57.56205190000001,,,,https://maps.google.com/?cid=6954349096899284225,"https://www.google.com/maps/dir/?api=1&destination=-25.2542121,-57.56205190000001",establishment|point_of_interest|transit_station,establishment,Transportation,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,45,MEDIUM,2026-04-14T18:06:40.062244
,Acceso Norte - 028,OPERATIONAL,"001510 Asunción, Paraguay",,,Villa Morra,Asunción,Asunción,001510,Paraguay,-25.2541096,-57.56178029999999,,,,https://maps.google.com/?cid=9196019241536180198,"https://www.google.com/maps/dir/?api=1&destination=-25.2541096,-57.56178029999999",establishment|point_of_interest|transit_station,establishment,Transportation,5.0,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,60,HIGH,2026-04-14T18:06:43.219649
,Achon Bau S.A - Administración Botánico,OPERATIONAL,"PCVP+RWV, Asunción 001509, Paraguay",,,Carmelitas,Asunción,Asunción,001509,Paraguay,-25.2553843,-57.56270419999999,,,,https://maps.google.com/?cid=1005229552512910423,"https://www.google.com/maps/dir/?api=1&destination=-25.2553843,-57.56270419999999",establishment|point_of_interest,establishment,Other,3.7,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-14T18:06:43.610052
,Taller jj,OPERATIONAL,"PCWQ+67W, Asunción 001509, Paraguay",,,Villa Morra,Asunción,Asunción,001509,Paraguay,-25.2543924,-57.5617896,,,,https://maps.google.com/?cid=9238154981103443573,"https://www.google.com/maps/dir/?api=1&destination=-25.2543924,-57.5617896",car_repair|establishment|point_of_interest,car_repair,Automotive,4.7,10,,,,,10,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,70,HIGH,2026-04-14T18:06:44.017354
,Escribania REGISTRO 1000,OPERATIONAL,"Asunción 001509, Paraguay",,,Villa Morra,Asunción,Asunción,001509,Paraguay,-25.2543279,-57.5617434,0972 424956,+595 972 424956,,https://maps.google.com/?cid=12975183956935347070,"https://www.google.com/maps/dir/?api=1&destination=-25.2543279,-57.5617434",establishment|point_of_interest,establishment,Other,4.0,27,,False,Saturday: 8:00 AM – 12:00 PM,Sunday: Closed,9,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,80,HIGH,2026-04-14T18:06:44.426893
,Escribania SMG,OPERATIONAL,"RutaTranschaco 001509, Paraguay",,,Villa Morra,RutaTranschaco,Asunción,001509,Paraguay,-25.2544331,-57.5617283,0972 424956,+595 972 424956,,https://maps.google.com/?cid=2755127902379313235,"https://www.google.com/maps/dir/?api=1&destination=-25.2544331,-57.5617283",establishment|finance|point_of_interest,establishment,Other,0.0,0,,False,Saturday: 8:00 AM – 12:00 PM,Sunday: Closed,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,50,MEDIUM,2026-04-14T18:06:44.802166
,Ruta Transchaco 2068 PY03 Rio Monday 2102 [1],OPERATIONAL,"001510 Asunción, Paraguay",,,Carmelitas,Asunción,Asunción,001510,Paraguay,-25.255935,-57.567051,,,,https://maps.google.com/?cid=9344335831365621491,"https://www.google.com/maps/dir/?api=1&destination=-25.255935,-57.567051",establishment|point_of_interest|transit_station,establishment,Transportation,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,45,MEDIUM,2026-04-14T18:06:45.189022
,Tunel Itapua,OPERATIONAL,"PCVM+CHM, Asunción 001509, Paraguay",,,Carmelitas,Asunción,Asunción,001509,Paraguay,-25.2564138,-57.5660932,,,,https://maps.google.com/?cid=14818301567063368274,"https://www.google.com/maps/dir/?api=1&destination=-25.2564138,-57.5660932",establishment|museum|point_of_interest,establishment,Arts & Culture,5.0,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,60,HIGH,2026-04-14T18:06:45.964647
,Casa,OPERATIONAL,"Pozo Azul 268, Asunción 001509, Paraguay",268,Pozo Azul,Carmelitas,Asunción,Asunción,001509,Paraguay,-25.2560287,-57.56294649999999,,,,https://maps.google.com/?cid=13474234992998676221,"https://www.google.com/maps/dir/?api=1&destination=-25.2560287,-57.56294649999999",establishment|point_of_interest,establishment,Other,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,45,MEDIUM,2026-04-14T18:06:46.343157
,Lider Pharma SRL,OPERATIONAL,"PCVQ+RCQ, Acahay 360, Asunción 001509, Paraguay",360,Acahay,Carmelitas,Asunción,Asunción,001509,Paraguay,-25.2554064,-57.5620883,,,,https://maps.google.com/?cid=11586434552313002585,"https://www.google.com/maps/dir/?api=1&destination=-25.2554064,-57.5620883",establishment|point_of_interest,establishment,Other,4.0,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,60,HIGH,2026-04-14T18:06:46.730358
,MOB My Own Bullet,OPERATIONAL,"PCWQ+6FJ, Campo Esperanza, Asunción 001509, Paraguay",,Campo Esperanza,Villa Morra,Asunción,Asunción,001509,Paraguay,-25.2544248,-57.56137469999999,,,,https://maps.google.com/?cid=10289675161721426670,"https://www.google.com/maps/dir/?api=1&destination=-25.2544248,-57.56137469999999",establishment|point_of_interest|store,establishment,Retail & Shopping,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,45,MEDIUM,2026-04-14T18:06:47.101069
,Edificio La Honra,OPERATIONAL,"PCWQ+5G5, Asunción 001509, Paraguay",,,Villa Morra,Asunción,Asunción,001509,Paraguay,-25.2544255,-57.5613353,0981 508691,+595 981 508691,,https://maps.google.com/?cid=14453620639199320876,"https://www.google.com/maps/dir/?api=1&destination=-25.2544255,-57.5613353",establishment|point_of_interest,establishment,Other,3.0,2,,,,,8,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,50,MEDIUM,2026-04-14T18:06:47.504591
,Ruta Transchaco 2069,OPERATIONAL,"001510 Asunción, Paraguay",,,Carmelitas,Asunción,Asunción,001510,Paraguay,-25.2561798,-57.56697369999999,,,,https://maps.google.com/?cid=12615786338094722961,"https://www.google.com/maps/dir/?api=1&destination=-25.2561798,-57.56697369999999",establishment|point_of_interest|transit_station,establishment,Transportation,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,45,MEDIUM,2026-04-14T18:06:47.878361
,Para nada acá se vende were,OPERATIONAL,"Aregua 426, Asunción 001509, Paraguay",426,Aregua,Villa Morra,Asunción,Asunción,001509,Paraguay,-25.2543693,-57.5612843,,,,https://maps.google.com/?cid=17959961803205546990,"https://www.google.com/maps/dir/?api=1&destination=-25.2543693,-57.5612843",establishment|point_of_interest|store,establishment,Retail & Shopping,1.0,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,45,MEDIUM,2026-04-14T18:06:48.274814
,Defelipe postres,OPERATIONAL,"Campo Esperanza, Asunción 001509, Paraguay",,Campo Esperanza,Villa Morra,Asunción,Asunción,001509,Paraguay,-25.2546317,-57.5613852,0983 021374,+595 983 021374,,https://maps.google.com/?cid=12499215347206441942,"https://www.google.com/maps/dir/?api=1&destination=-25.2546317,-57.5613852",cafe|establishment|food|point_of_interest|store,cafe,Food & Beverage,0.0,0,,True,Saturday: 12:00 – 10:00 PM,Sunday: 12:00 – 10:00 PM,0,,,True,True,,True,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,50,MEDIUM,2026-04-14T18:06:48.651455
,Casa dpto,OPERATIONAL,"Campo Esperanza 155, Asunción 001509, Paraguay",155,Campo Esperanza,Villa Morra,Asunción,Asunción,001509,Paraguay,-25.2546721,-57.56137059999999,,,,https://maps.google.com/?cid=2459650781318385534,"https://www.google.com/maps/dir/?api=1&destination=-25.2546721,-57.56137059999999",establishment|point_of_interest,establishment,Other,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,45,MEDIUM,2026-04-14T18:06:49.021275
,Net Ductos DNAPneumatrail,CLOSED_TEMPORARILY,"PCVM+C9C, Asunción 001510, Paraguay",,,Carmelitas,Asunción,Asunción,001510,Paraguay,-25.2564489,-57.5666164,,,,https://maps.google.com/?cid=1511813538716455274,"https://www.google.com/maps/dir/?api=1&destination=-25.2564489,-57.5666164",establishment|point_of_interest,establishment,Other,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-14T18:06:49.410160
,Soñar Inmobiliaria,OPERATIONAL,"Rio Monday &, PCVM+8M2, Asunción 001522, Paraguay",,,Carmelitas,Asunción,Itapua,001522,Paraguay,-25.256726,-57.5658546,0984 449090,+595 984 449090,http://sonhar.com.py/,https://maps.google.com/?cid=17036183551472144189,"https://www.google.com/maps/dir/?api=1&destination=-25.256726,-57.5658546",establishment|point_of_interest,establishment,Other,4.9,7,,False,Saturday: Closed,Sunday: Closed,4,,,,,,,,,,,,,,,,,,,,,,True,active,False,False,True,False,35,MEDIUM,2026-04-14T18:06:49.794091
,Edificio Barush,OPERATIONAL,"Asunción 001509, Paraguay",,,Villa Morra,Asunción,Asunción,001509,Paraguay,-25.254607,-57.5611451,,,,https://maps.google.com/?cid=9032597561867559238,"https://www.google.com/maps/dir/?api=1&destination=-25.254607,-57.5611451",establishment|lodging|point_of_interest,establishment,Lodging & Tourism,5.0,7,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,70,HIGH,2026-04-14T18:06:50.183726
,Jara's,OPERATIONAL,"PCWQ+5G5, Asunción 001509, Paraguay",,,Mburicá,Asunción,Asunción,001509,Paraguay,-25.2545838,-57.5610914,,,,https://maps.google.com/?cid=5298648725387877953,"https://www.google.com/maps/dir/?api=1&destination=-25.2545838,-57.5610914",establishment|point_of_interest,establishment,Other,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,45,MEDIUM,2026-04-14T18:06:52.943699
,Taller Teo,OPERATIONAL,"PCVM+58M, Asunción 001522, Paraguay",,,Carmelitas,Asunción,Asunción,001522,Paraguay,-25.2567206,-57.56667429999999,,,,https://maps.google.com/?cid=14878037836474300706,"https://www.google.com/maps/dir/?api=1&destination=-25.2567206,-57.56667429999999",car_repair|establishment|point_of_interest,car_repair,Automotive,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,45,MEDIUM,2026-04-14T18:06:53.322209
,SYPEC S.A.,OPERATIONAL,"Aregua 468, Asunción 001509, Paraguay",468,Aregua,Mburicá,Asunción,Asunción,001509,Paraguay,-25.2543763,-57.56086489999999,0972 414314,+595 972 414314,,https://maps.google.com/?cid=11880070580848311864,"https://www.google.com/maps/dir/?api=1&destination=-25.2543763,-57.56086489999999",establishment|point_of_interest,establishment,Other,4.8,11,,False,Saturday: Closed,Sunday: Closed,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,75,HIGH,2026-04-14T18:06:53.696423
,Obra botánico,OPERATIONAL,"Rio Monday 2385-2201, Luque 001522, Paraguay",2385-2201,Rio Monday,Carmelitas,Luque,Asunción,001522,Paraguay,-25.2570439,-57.56441989999999,,,,https://maps.google.com/?cid=8889080435765608500,"https://www.google.com/maps/dir/?api=1&destination=-25.2570439,-57.56441989999999",establishment|hair_care|health|point_of_interest,establishment,Beauty & Wellness,2.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,45,MEDIUM,2026-04-14T18:06:54.081733
,Casa GH.,OPERATIONAL,"Rio Monday casi, Asunción 001522, Paraguay",casi,Rio Monday,Carmelitas,Asunción,Asunción,001522,Paraguay,-25.256961,-57.56377229999999,,,,https://maps.google.com/?cid=7667791330561083016,"https://www.google.com/maps/dir/?api=1&destination=-25.256961,-57.56377229999999",establishment|point_of_interest,establishment,Other,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,45,MEDIUM,2026-04-14T18:06:54.455448
,FERROconti,OPERATIONAL,"PCVQ+M8H, Asunción 001509, Paraguay",,,Manorá,Asunción,Asunción,001509,Paraguay,-25.2558079,-57.5616254,,,,https://maps.google.com/?cid=5191156175249197828,"https://www.google.com/maps/dir/?api=1&destination=-25.2558079,-57.5616254",establishment|point_of_interest,establishment,Other,5.0,3,,,,,7,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,60,HIGH,2026-04-14T18:06:54.842190
,Lacteos Norte S.R.L.,OPERATIONAL,"PCVQ+M9M, Asunción 001509, Paraguay",,,Manorá,Asunción,Asunción,001509,Paraguay,-25.2557763,-57.56156360000001,0971 971925,+595 971 971925,,https://maps.google.com/?cid=3209294044649669893,"https://www.google.com/maps/dir/?api=1&destination=-25.2557763,-57.56156360000001",establishment|point_of_interest,establishment,Other,4.9,15,,False,Saturday: Closed,Sunday: Closed,7,,True,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,75,HIGH,2026-04-14T18:06:55.232082
,Torta Helada de Chocolate,CLOSED_TEMPORARILY,"Campo Esperanza, Asunción 001509, Paraguay",,Campo Esperanza,Manorá,Asunción,Asunción,001509,Paraguay,-25.2556245,-57.56139469999999,0985 376181,+595 985 376181,https://www.facebook.com/181709975256485/posts/3479762235451226/?app=fbl,https://maps.google.com/?cid=5626692625902271212,"https://www.google.com/maps/dir/?api=1&destination=-25.2556245,-57.56139469999999",establishment|food|point_of_interest|store,establishment,Retail & Shopping,0.0,0,,,,,4,,,,True,,,,,,,,,,,,,,,,,,True,social_media_only,True,False,False,False,40,MEDIUM,2026-04-14T18:06:55.614379
,Casa Insfrán Gadea,OPERATIONAL,"PCVM+3RX, Rio Iguazu, Asunción 001522, Paraguay",,Rio Iguazu,Carmelitas,Asunción,Asunción,001522,Paraguay,-25.2572649,-57.5653902,,,,https://maps.google.com/?cid=2164958159243481204,"https://www.google.com/maps/dir/?api=1&destination=-25.2572649,-57.5653902",establishment|point_of_interest,establishment,Other,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,45,MEDIUM,2026-04-14T18:06:56.539487
,FERIA,OPERATIONAL,"Acahay, PCVQ+WJ4, &, Asunción 001509, Paraguay",,Campo Esperanza,Manorá,Asunción,Asunción,001509,Paraguay,-25.2552276,-57.56092830000001,,,,https://maps.google.com/?cid=11196168390441476282,"https://www.google.com/maps/dir/?api=1&destination=-25.2552276,-57.56092830000001",establishment|point_of_interest,establishment,Other,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,45,MEDIUM,2026-04-14T18:06:56.914057
,SEW EURODRIVE PARAGUAY S.R.L.,OPERATIONAL,"Autopista Ñu Guasú 642, Asunción 001509, Paraguay",642,Autopista Ñu Guasú,Manorá,Asunción,Paraguay,001509,Paraguay,-25.2562291,-57.5618318,(021) 281 800,+595 21 281 800,http://www.sew-eurodrive.com.py/,https://maps.google.com/?cid=5287904263394814031,"https://www.google.com/maps/dir/?api=1&destination=-25.2562291,-57.5618318",establishment|point_of_interest,establishment,Other,4.5,11,,False,Saturday: Closed,Sunday: Closed,10,,,,,,,,,,,,,,,,,,,,,,True,active,False,False,False,False,50,MEDIUM,2026-04-14T18:06:57.310896
,"ANDY IMPORT ""lo mejor!!""",OPERATIONAL,"RutaTranschaco y Loma, I. Vistosa, Asunción 001509, Paraguay",,I. Vistosa,Mburicá,Asunción,Asunción,001509,Paraguay,-25.2536923,-57.560303,0981 543380,+595 981 543380,,https://maps.google.com/?cid=1833171060214920856,"https://www.google.com/maps/dir/?api=1&destination=-25.2536923,-57.560303",car_dealer|establishment|point_of_interest|store,car_dealer,Retail & Shopping,0.0,0,,False,Saturday: 8:00 AM – 4:00 PM,Sunday: Closed,2,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,50,MEDIUM,2026-04-14T18:06:57.985424
